manufacturer,portal_program,product,pattern,portal_color_id,portal_color_name,existing_crm_product_id,proposed_destination,price_grid,effective_date,observed_date,availability,exception,source,implementation_status
Onyx,Onyx Lux,Fabric Blinds,"2"" Light Filtering_FB_PG1",FB_PG1_50733,Chestnut,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2"" Light Filtering_FB_PG1",FB_PG1_50734,Alabaster,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2"" Light Filtering_FB_PG1",FB_PG1_50736,Glacier,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2"" Light Filtering_FB_PG1",FB_PG1_50737,Cyanus,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2"" Light Filtering_FB_PG1",FB_PG1_50751,Toffee,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2"" Light Filtering_FB_PG1",FB_PG1_50752,Mugwort,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2"" Light Filtering_FB_PG1",FB_PG1_50753,Chestnut,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2"" Light Filtering_FB_PG1",FB_PG1_50754,Alabaster,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2"" Light Filtering_FB_PG1",FB_PG1_50756,Glacier,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2"" Light Filtering_FB_PG1",FB_PG1_50757,Cyanus,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2"" Light Filtering_FB_PG1",FB_PG1_50821,Reed Catkins,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2"" Light Filtering_FB_PG1",FB_PG1_50822,Silver,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2"" Light Filtering_FB_PG1",FB_PG1_50823,Grey,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2"" Light Filtering_FB_PG1",FB_PG1_50895,Turbulence,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2"" Light Filtering_FB_PG1",FB_PG1_50897,Black,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2"" Light Filtering_FB_PG1",FB_PG1_50901,Moon Silver,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2"" Light Filtering_FB_PG1",FB_PG1_50902,Luxury Gold,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2"" Light Filtering_FB_PG1",FB_PG1_50903,Rose Gold,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2"" Room Darkening_FB_PG2",FB_PG2_50016D,Slate,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2"" Room Darkening_FB_PG2",FB_PG2_50017D,Chestnut,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2"" Room Darkening_FB_PG2",FB_PG2_50029D,Blueberry,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2"" Room Darkening_FB_PG2",FB_PG2_50031D,Sand,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2"" Room Darkening_FB_PG2",FB_PG2_50100-897,Ash,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2"" Room Darkening_FB_PG2",FB_PG3_50100D,White,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2"" Room Darkening_FB_PG2",FB_PG2_50113D,Off White,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2"" Room Darkening_FB_PG2",FB_PG2_50125D,Vanilla,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2"" Room Darkening_FB_PG2",FB_PG2_50295D,Country Redwood,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2"" Room Darkening_FB_PG2",FB_PG2_50302D,Sesame,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2"" Room Darkening_FB_PG2",FB_PG2_50320D,Gold,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2"" Room Darkening_FB_PG2",FB_PG2_50334D,Pecan,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2"" Room Darkening_FB_PG2",FB_PG2_50357-897,Acorn,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2"" Room Darkening_FB_PG2",FB_PG2_50370D,Teak,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2"" Room Darkening_FB_PG2",FB_PG2_50378D,Cocoa,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2"" Room Darkening_FB_PG2",FB_PG2_50822-897,Pewter,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2"" Room Darkening_FB_PG2",FB_PG2_50822D,Silver,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2.5"" Light Filtering_FB_PG3",FB_PG3_65031,Sand,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2.5"" Light Filtering_FB_PG3",FB_PG3_65100,White,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2.5"" Light Filtering_FB_PG3",FB_PG3_65113,Off White,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2.5"" Light Filtering_FB_PG3",FB_PG3_65125,Vanilla,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2.5"" Light Filtering_FB_PG3",FB_PG3_65206,Peach,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2.5"" Light Filtering_FB_PG3",FB_PG3_65302,Sesame,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2.5"" Light Filtering_FB_PG3",FB_PG3_65334,Pecan,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2.5"" Light Filtering_FB_PG3",FB_PG3_65357,Praline,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2.5"" Light Filtering_FB_PG3",FB_PG3_65370,Teak,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2.5"" Light Filtering_FB_PG3",FB_PG3_65378,Cocoa,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2.5"" Light Filtering_FB_PG3",FB_PG4_65517,Willow,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2.5"" Light Filtering_FB_PG3",FB_PG3_65613,Surf,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2.5"" Light Filtering_FB_PG3",FB_PG3_65823,Grey,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2.5"" Light Filtering_FB_PG3",FB_PG3_65987,Black,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2.5"" Room Darkening_FB_PG4",FB_PG4_65016D,Slate,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2.5"" Room Darkening_FB_PG4",FB_PG4_65017D,Chestnut,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2.5"" Room Darkening_FB_PG4",FB_PG4_65029D,Blueberry,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2.5"" Room Darkening_FB_PG4",FB_PG4_65031D,Sand,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2.5"" Room Darkening_FB_PG4",HC_PG01_65100D,White,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2.5"" Room Darkening_FB_PG4",FB_PG4_65113D,Off White,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2.5"" Room Darkening_FB_PG4",FB_PG4_65125D,Vanilla,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2.5"" Room Darkening_FB_PG4",FB_PG4_65295D,Country Redwood,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2.5"" Room Darkening_FB_PG4",FB_PG4_65302D,Sesame,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2.5"" Room Darkening_FB_PG4",FB_PG4_65320D,Gold,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2.5"" Room Darkening_FB_PG4",FB_PG4_65334D,Pecan,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2.5"" Room Darkening_FB_PG4",FB_PG4_65370D,Teak,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2.5"" Room Darkening_FB_PG4",FB_PG4_65378D,Cocoa,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Fabric Blinds,"2.5"" Room Darkening_FB_PG4",FB_PG4_65822D,Silver,onyx_lux_fabric_blinds,onyx_lux_fabric_blinds,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Honeycomb,3/4 Single LF_HC_PG05,HC_PG05_H45034M,Roswell,onyx_lux_honeycomb,onyx_lux_honeycomb,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Honeycomb,3/4 Single LF_HC_PG05,HC_PG05_H45034S,Quicksilver,onyx_lux_honeycomb,onyx_lux_honeycomb,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Honeycomb,3/4 Single LF_HC_PG05,HC_PG05_H45047,Royal Blue,onyx_lux_honeycomb,onyx_lux_honeycomb,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Honeycomb,3/4 Single LF_HC_PG05,HC_PG05_H45100,Snow White,onyx_lux_honeycomb,onyx_lux_honeycomb,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Honeycomb,3/4 Single LF_HC_PG05,HC_PG05_H45100S,Swan,onyx_lux_honeycomb,onyx_lux_honeycomb,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Honeycomb,3/4 Single LF_HC_PG05,HC_PG05_H45125,Linen,onyx_lux_honeycomb,onyx_lux_honeycomb,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Honeycomb,3/4 Single LF_HC_PG05,HC_PG05_H45145,Beige,onyx_lux_honeycomb,onyx_lux_honeycomb,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Honeycomb,3/4 Single LF_HC_PG05,HC_PG05_H45145P,Camel,onyx_lux_honeycomb,onyx_lux_honeycomb,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
Onyx,Onyx Lux,Honeycomb,3/4 Single LF_HC_PG05,HC_PG05_H45206,Petal,onyx_lux_honeycomb,onyx_lux_honeycomb,UNRESOLVED,UNPUBLISHED,2026-09-20,Visible order menu,"Full grids, limits, compatibility and effective schedule unresolved",https://admin.onyxshutters.com/OrderDetailBlind.aspx,Implemented; awaiting deployment/live proof; pricing held
