program_id,shape_code,shape_name,dealer_guide_availability,crm_product_id,crm_saved_shape_destination,source_document,absolute_pdf_pages,effective_date,result_status,exact_remaining_exception,individual_live_proof
normandy_painted,YS57,Left Quarter Arch,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS57,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS58,Right Quarter Arch,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS58,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS59,Triangle with Horizontal Louvers,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS59,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS60,Triangle Sunburst,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS60,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS62,Peak,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS62,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS63,Arch Top Picture Window with Sunburst,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS63,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS64,Standard Unit with Horizontal Arch Center,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS64,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS65,Arch Top Picture Window with Horizontal Louvers,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS65,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS66,Horizontal Louvers Center Arch with Quarter Round Side Panels,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS66,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS67,Sunburst Louvers Center Arch with Quarter Round Side Panels,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS67,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS68,Left Quarter Sunburst Panel with Continuous Frame,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS68,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS69,Right Quarter Sunburst Panel with Continuous Frame,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS69,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS70,Mansard,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS70,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS71,Mansard Left,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS71,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS72,Mansard Right,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS72,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS73,Upside Down Mansard,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS73,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS74,Upside Down Mansard Left,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS74,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS75,Upside Down Mansard Right,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS75,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS01,Half Round Sunburst,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS01,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS02,Left Quarter Round Sunburst,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS02,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS03,Eyebrow Sunburst,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS03,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS04,Elongated Eyebrow Sunburst,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS04,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS05,Louvered Arch,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS05,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS06,Right Quarter Round Sunburst,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS06,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS09,Sunburst on Top with Divider Strip,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS09,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS10,Sunburst on Top with Continuous Frame,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS10,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS11,Hexagon with Horizontal Louvers,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS11,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS12,Octagon with Horizontal Louvers,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS12,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS13,Circle with Horizontal Louvers,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS13,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS14,Hexagon Straight Sides with Horizontal Louvers,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS14,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS15,Circle Sunburst,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS15,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS16,Oval with Horizontal Louvers,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS16,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS17,Hexagon Sunburst,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS17,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS18,Hexagon Sunburst with Straight Sides,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS18,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS19,Octagon Sunburst,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS19,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS20,Oval Sunburst,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS20,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS21,Left Angle Top / Left Rake,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS21,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS23,Right Angle Top / Right Rake,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS23,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS25,Upside Down Left Angle Top / Left Rake,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS25,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS26,Upside Down Right Angle Top / Right Rake,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS26,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS27,Left Triangle,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS27,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS28,Right Triangle,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS28,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS51,Quarter Sunburst Panel with Continuous Frame,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS51,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS52,Sunburst on Top with T Post,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS52,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS53,Half Round with Horizontal Louvers,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS53,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS56,Solid Rail Arch,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS56,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS57,Left Quarter Arch,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS57,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS58,Right Quarter Arch,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS58,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS59,Triangle with Horizontal Louvers,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS59,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS60,Triangle Sunburst,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS60,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS62,Peak,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS62,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS63,Arch Top Picture Window with Sunburst,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS63,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS64,Standard Unit with Horizontal Arch Center,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS64,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS65,Arch Top Picture Window with Horizontal Louvers,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS65,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS66,Horizontal Louvers Center Arch with Quarter Round Side Panels,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS66,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS67,Sunburst Louvers Center Arch with Quarter Round Side Panels,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS67,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS68,Left Quarter Sunburst Panel with Continuous Frame,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS68,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS69,Right Quarter Sunburst Panel with Continuous Frame,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS69,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS70,Mansard,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS70,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS71,Mansard Left,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS71,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS72,Mansard Right,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS72,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS73,Upside Down Mansard,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS73,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS74,Upside Down Mansard Left,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS74,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_stained,YS75,Upside Down Mansard Right,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS75,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
