product,kind,id,name,basis,price,scope,source_pages,status,exception
roman,motor_accessory,automate_home:low_voltage_dc_motor,Low Voltage DC Motor,,814,,[28],UNRESOLVED EXCEPTION,"Common-valance motors, shared-panel capacity/one charge, mixed 65W adapters, rechargeable accessories, custom chains, magnets/shims, 396 rear fabric routes, F1085/F0255 group 2 and total-line pole charges are deployed with representative production save/reopen/customer-preview proof (805-0327–0331). Caroline F1090 three-style pricing, mounting depths, valance returns, banding and 14 reverse-pattern colors are deployed. Quotes F/G prove style/valance prices and persistence. All201September front colors and396rear colors pass backend routing; Taylor F0210 is confirmed discontinued September 1, 2026 by the Roman Guide revision table on page 2. Connected matching and finished-size/headrail-area corrections are deployed. All A–H totals were repriced and verified after full reload with customer previews. Native design-copy now preserves existing design IDs and snapshots; production save/reopen passed. Standalone fabric/pillow destinations are deployed in 1acd1e85; 805-0340 passed natural-unit save/full reload/reopen and blocked-customer-output proof; full dealer comparison and account costs remain."
roman,motor_accessory,automate_home:dc_connection_harness,DC Connection Harness,,19,,[28],UNRESOLVED EXCEPTION,"Common-valance motors, shared-panel capacity/one charge, mixed 65W adapters, rechargeable accessories, custom chains, magnets/shims, 396 rear fabric routes, F1085/F0255 group 2 and total-line pole charges are deployed with representative production save/reopen/customer-preview proof (805-0327–0331). Caroline F1090 three-style pricing, mounting depths, valance returns, banding and 14 reverse-pattern colors are deployed. Quotes F/G prove style/valance prices and persistence. All201September front colors and396rear colors pass backend routing; Taylor F0210 is confirmed discontinued September 1, 2026 by the Roman Guide revision table on page 2. Connected matching and finished-size/headrail-area corrections are deployed. All A–H totals were repriced and verified after full reload with customer previews. Native design-copy now preserves existing design IDs and snapshots; production save/reopen passed. Standalone fabric/pillow destinations are deployed in 1acd1e85; 805-0340 passed natural-unit save/full reload/reopen and blocked-customer-output proof; full dealer comparison and account costs remain."
roman,motor_accessory,automate_home:power_distribution_panel,Power Distribution Panel,,1133,,[28],UNRESOLVED EXCEPTION,"Common-valance motors, shared-panel capacity/one charge, mixed 65W adapters, rechargeable accessories, custom chains, magnets/shims, 396 rear fabric routes, F1085/F0255 group 2 and total-line pole charges are deployed with representative production save/reopen/customer-preview proof (805-0327–0331). Caroline F1090 three-style pricing, mounting depths, valance returns, banding and 14 reverse-pattern colors are deployed. Quotes F/G prove style/valance prices and persistence. All201September front colors and396rear colors pass backend routing; Taylor F0210 is confirmed discontinued September 1, 2026 by the Roman Guide revision table on page 2. Connected matching and finished-size/headrail-area corrections are deployed. All A–H totals were repriced and verified after full reload with customer previews. Native design-copy now preserves existing design IDs and snapshots; production save/reopen passed. Standalone fabric/pillow destinations are deployed in 1acd1e85; 805-0340 passed natural-unit save/full reload/reopen and blocked-customer-output proof; full dealer comparison and account costs remain."
roman,motor_accessory,automate_home:external_battery_pack,External Battery Pack,,230,,[28],UNRESOLVED EXCEPTION,"Common-valance motors, shared-panel capacity/one charge, mixed 65W adapters, rechargeable accessories, custom chains, magnets/shims, 396 rear fabric routes, F1085/F0255 group 2 and total-line pole charges are deployed with representative production save/reopen/customer-preview proof (805-0327–0331). Caroline F1090 three-style pricing, mounting depths, valance returns, banding and 14 reverse-pattern colors are deployed. Quotes F/G prove style/valance prices and persistence. All201September front colors and396rear colors pass backend routing; Taylor F0210 is confirmed discontinued September 1, 2026 by the Roman Guide revision table on page 2. Connected matching and finished-size/headrail-area corrections are deployed. All A–H totals were repriced and verified after full reload with customer previews. Native design-copy now preserves existing design IDs and snapshots; production save/reopen passed. Standalone fabric/pillow destinations are deployed in 1acd1e85; 805-0340 passed natural-unit save/full reload/reopen and blocked-customer-output proof; full dealer comparison and account costs remain."
roman,motor_accessory,automate_home:repeater,Repeater,,272,,[28],UNRESOLVED EXCEPTION,"Common-valance motors, shared-panel capacity/one charge, mixed 65W adapters, rechargeable accessories, custom chains, magnets/shims, 396 rear fabric routes, F1085/F0255 group 2 and total-line pole charges are deployed with representative production save/reopen/customer-preview proof (805-0327–0331). Caroline F1090 three-style pricing, mounting depths, valance returns, banding and 14 reverse-pattern colors are deployed. Quotes F/G prove style/valance prices and persistence. All201September front colors and396rear colors pass backend routing; Taylor F0210 is confirmed discontinued September 1, 2026 by the Roman Guide revision table on page 2. Connected matching and finished-size/headrail-area corrections are deployed. All A–H totals were repriced and verified after full reload with customer previews. Native design-copy now preserves existing design IDs and snapshots; production save/reopen passed. Standalone fabric/pillow destinations are deployed in 1acd1e85; 805-0340 passed natural-unit save/full reload/reopen and blocked-customer-output proof; full dealer comparison and account costs remain."
roman,motor_accessory,automate_home:15_channel_remote,15-Channel Remote,,140,,[28],UNRESOLVED EXCEPTION,"Common-valance motors, shared-panel capacity/one charge, mixed 65W adapters, rechargeable accessories, custom chains, magnets/shims, 396 rear fabric routes, F1085/F0255 group 2 and total-line pole charges are deployed with representative production save/reopen/customer-preview proof (805-0327–0331). Caroline F1090 three-style pricing, mounting depths, valance returns, banding and 14 reverse-pattern colors are deployed. Quotes F/G prove style/valance prices and persistence. All201September front colors and396rear colors pass backend routing; Taylor F0210 is confirmed discontinued September 1, 2026 by the Roman Guide revision table on page 2. Connected matching and finished-size/headrail-area corrections are deployed. All A–H totals were repriced and verified after full reload with customer previews. Native design-copy now preserves existing design IDs and snapshots; production save/reopen passed. Standalone fabric/pillow destinations are deployed in 1acd1e85; 805-0340 passed natural-unit save/full reload/reopen and blocked-customer-output proof; full dealer comparison and account costs remain."
roman,motor_accessory,automate_home:5_channel_wall_switch,5-Channel Wall switch,,163,,[28],UNRESOLVED EXCEPTION,"Common-valance motors, shared-panel capacity/one charge, mixed 65W adapters, rechargeable accessories, custom chains, magnets/shims, 396 rear fabric routes, F1085/F0255 group 2 and total-line pole charges are deployed with representative production save/reopen/customer-preview proof (805-0327–0331). Caroline F1090 three-style pricing, mounting depths, valance returns, banding and 14 reverse-pattern colors are deployed. Quotes F/G prove style/valance prices and persistence. All201September front colors and396rear colors pass backend routing; Taylor F0210 is confirmed discontinued September 1, 2026 by the Roman Guide revision table on page 2. Connected matching and finished-size/headrail-area corrections are deployed. All A–H totals were repriced and verified after full reload with customer previews. Native design-copy now preserves existing design IDs and snapshots; production save/reopen passed. Standalone fabric/pillow destinations are deployed in 1acd1e85; 805-0340 passed natural-unit save/full reload/reopen and blocked-customer-output proof; full dealer comparison and account costs remain."
roman,motor_accessory,automate_home:hub,Hub,,483,,[28],UNRESOLVED EXCEPTION,"Common-valance motors, shared-panel capacity/one charge, mixed 65W adapters, rechargeable accessories, custom chains, magnets/shims, 396 rear fabric routes, F1085/F0255 group 2 and total-line pole charges are deployed with representative production save/reopen/customer-preview proof (805-0327–0331). Caroline F1090 three-style pricing, mounting depths, valance returns, banding and 14 reverse-pattern colors are deployed. Quotes F/G prove style/valance prices and persistence. All201September front colors and396rear colors pass backend routing; Taylor F0210 is confirmed discontinued September 1, 2026 by the Roman Guide revision table on page 2. Connected matching and finished-size/headrail-area corrections are deployed. All A–H totals were repriced and verified after full reload with customer previews. Native design-copy now preserves existing design IDs and snapshots; production save/reopen passed. Standalone fabric/pillow destinations are deployed in 1acd1e85; 805-0340 passed natural-unit save/full reload/reopen and blocked-customer-output proof; full dealer comparison and account costs remain."
roman,motor_accessory,automate_home:charging_kit_5v_1a_charging_box_adapter_charging_cable,"Charging kit (5V 1A Charging Box, Adapter, Charging Cable)",,103,,[28],UNRESOLVED EXCEPTION,"Common-valance motors, shared-panel capacity/one charge, mixed 65W adapters, rechargeable accessories, custom chains, magnets/shims, 396 rear fabric routes, F1085/F0255 group 2 and total-line pole charges are deployed with representative production save/reopen/customer-preview proof (805-0327–0331). Caroline F1090 three-style pricing, mounting depths, valance returns, banding and 14 reverse-pattern colors are deployed. Quotes F/G prove style/valance prices and persistence. All201September front colors and396rear colors pass backend routing; Taylor F0210 is confirmed discontinued September 1, 2026 by the Roman Guide revision table on page 2. Connected matching and finished-size/headrail-area corrections are deployed. All A–H totals were repriced and verified after full reload with customer previews. Native design-copy now preserves existing design IDs and snapshots; production save/reopen passed. Standalone fabric/pillow destinations are deployed in 1acd1e85; 805-0340 passed natural-unit save/full reload/reopen and blocked-customer-output proof; full dealer comparison and account costs remain."
roman,motor_accessory,automate_home:solar_panel,Solar Panel,,242,,[28],UNRESOLVED EXCEPTION,"Common-valance motors, shared-panel capacity/one charge, mixed 65W adapters, rechargeable accessories, custom chains, magnets/shims, 396 rear fabric routes, F1085/F0255 group 2 and total-line pole charges are deployed with representative production save/reopen/customer-preview proof (805-0327–0331). Caroline F1090 three-style pricing, mounting depths, valance returns, banding and 14 reverse-pattern colors are deployed. Quotes F/G prove style/valance prices and persistence. All201September front colors and396rear colors pass backend routing; Taylor F0210 is confirmed discontinued September 1, 2026 by the Roman Guide revision table on page 2. Connected matching and finished-size/headrail-area corrections are deployed. All A–H totals were repriced and verified after full reload with customer previews. Native design-copy now preserves existing design IDs and snapshots; production save/reopen passed. Standalone fabric/pillow destinations are deployed in 1acd1e85; 805-0340 passed natural-unit save/full reload/reopen and blocked-customer-output proof; full dealer comparison and account costs remain."
roman,motor_accessory,autowand:autowand,Autowand,,166,,[8],UNRESOLVED EXCEPTION,"Common-valance motors, shared-panel capacity/one charge, mixed 65W adapters, rechargeable accessories, custom chains, magnets/shims, 396 rear fabric routes, F1085/F0255 group 2 and total-line pole charges are deployed with representative production save/reopen/customer-preview proof (805-0327–0331). Caroline F1090 three-style pricing, mounting depths, valance returns, banding and 14 reverse-pattern colors are deployed. Quotes F/G prove style/valance prices and persistence. All201September front colors and396rear colors pass backend routing; Taylor F0210 is confirmed discontinued September 1, 2026 by the Roman Guide revision table on page 2. Connected matching and finished-size/headrail-area corrections are deployed. All A–H totals were repriced and verified after full reload with customer previews. Native design-copy now preserves existing design IDs and snapshots; production save/reopen passed. Standalone fabric/pillow destinations are deployed in 1acd1e85; 805-0340 passed natural-unit save/full reload/reopen and blocked-customer-output proof; full dealer comparison and account costs remain."
roman,motor_accessory,autowand:charging_kit,Charging Kit,,45,,[8],UNRESOLVED EXCEPTION,"Common-valance motors, shared-panel capacity/one charge, mixed 65W adapters, rechargeable accessories, custom chains, magnets/shims, 396 rear fabric routes, F1085/F0255 group 2 and total-line pole charges are deployed with representative production save/reopen/customer-preview proof (805-0327–0331). Caroline F1090 three-style pricing, mounting depths, valance returns, banding and 14 reverse-pattern colors are deployed. Quotes F/G prove style/valance prices and persistence. All201September front colors and396rear colors pass backend routing; Taylor F0210 is confirmed discontinued September 1, 2026 by the Roman Guide revision table on page 2. Connected matching and finished-size/headrail-area corrections are deployed. All A–H totals were repriced and verified after full reload with customer previews. Native design-copy now preserves existing design IDs and snapshots; production save/reopen passed. Standalone fabric/pillow destinations are deployed in 1acd1e85; 805-0340 passed natural-unit save/full reload/reopen and blocked-customer-output proof; full dealer comparison and account costs remain."
roman,motor_accessory,autowand:extension_cable,Extension Cable,,43,,[8],UNRESOLVED EXCEPTION,"Common-valance motors, shared-panel capacity/one charge, mixed 65W adapters, rechargeable accessories, custom chains, magnets/shims, 396 rear fabric routes, F1085/F0255 group 2 and total-line pole charges are deployed with representative production save/reopen/customer-preview proof (805-0327–0331). Caroline F1090 three-style pricing, mounting depths, valance returns, banding and 14 reverse-pattern colors are deployed. Quotes F/G prove style/valance prices and persistence. All201September front colors and396rear colors pass backend routing; Taylor F0210 is confirmed discontinued September 1, 2026 by the Roman Guide revision table on page 2. Connected matching and finished-size/headrail-area corrections are deployed. All A–H totals were repriced and verified after full reload with customer previews. Native design-copy now preserves existing design IDs and snapshots; production save/reopen passed. Standalone fabric/pillow destinations are deployed in 1acd1e85; 805-0340 passed natural-unit save/full reload/reopen and blocked-customer-output proof; full dealer comparison and account costs remain."
roman,motor_accessory,smart_motorization:motor,Motor,,482,,[7],UNRESOLVED EXCEPTION,"Common-valance motors, shared-panel capacity/one charge, mixed 65W adapters, rechargeable accessories, custom chains, magnets/shims, 396 rear fabric routes, F1085/F0255 group 2 and total-line pole charges are deployed with representative production save/reopen/customer-preview proof (805-0327–0331). Caroline F1090 three-style pricing, mounting depths, valance returns, banding and 14 reverse-pattern colors are deployed. Quotes F/G prove style/valance prices and persistence. All201September front colors and396rear colors pass backend routing; Taylor F0210 is confirmed discontinued September 1, 2026 by the Roman Guide revision table on page 2. Connected matching and finished-size/headrail-area corrections are deployed. All A–H totals were repriced and verified after full reload with customer previews. Native design-copy now preserves existing design IDs and snapshots; production save/reopen passed. Standalone fabric/pillow destinations are deployed in 1acd1e85; 805-0340 passed natural-unit save/full reload/reopen and blocked-customer-output proof; full dealer comparison and account costs remain."
roman,motor_accessory,smart_motorization:dual_motor_for_honeycomb,Dual Motor for Honeycomb,,,,[7],UNRESOLVED EXCEPTION,"Common-valance motors, shared-panel capacity/one charge, mixed 65W adapters, rechargeable accessories, custom chains, magnets/shims, 396 rear fabric routes, F1085/F0255 group 2 and total-line pole charges are deployed with representative production save/reopen/customer-preview proof (805-0327–0331). Caroline F1090 three-style pricing, mounting depths, valance returns, banding and 14 reverse-pattern colors are deployed. Quotes F/G prove style/valance prices and persistence. All201September front colors and396rear colors pass backend routing; Taylor F0210 is confirmed discontinued September 1, 2026 by the Roman Guide revision table on page 2. Connected matching and finished-size/headrail-area corrections are deployed. All A–H totals were repriced and verified after full reload with customer previews. Native design-copy now preserves existing design IDs and snapshots; production save/reopen passed. Standalone fabric/pillow destinations are deployed in 1acd1e85; 805-0340 passed natural-unit save/full reload/reopen and blocked-customer-output proof; full dealer comparison and account costs remain."
roman,motor_accessory,smart_motorization:single_motor_for_skylights,Single Motor for Skylights,,,,[7],UNRESOLVED EXCEPTION,"Common-valance motors, shared-panel capacity/one charge, mixed 65W adapters, rechargeable accessories, custom chains, magnets/shims, 396 rear fabric routes, F1085/F0255 group 2 and total-line pole charges are deployed with representative production save/reopen/customer-preview proof (805-0327–0331). Caroline F1090 three-style pricing, mounting depths, valance returns, banding and 14 reverse-pattern colors are deployed. Quotes F/G prove style/valance prices and persistence. All201September front colors and396rear colors pass backend routing; Taylor F0210 is confirmed discontinued September 1, 2026 by the Roman Guide revision table on page 2. Connected matching and finished-size/headrail-area corrections are deployed. All A–H totals were repriced and verified after full reload with customer previews. Native design-copy now preserves existing design IDs and snapshots; production save/reopen passed. Standalone fabric/pillow destinations are deployed in 1acd1e85; 805-0340 passed natural-unit save/full reload/reopen and blocked-customer-output proof; full dealer comparison and account costs remain."
roman,motor_accessory,smart_motorization:wired_charging_wand,Wired Charging Wand,,,,[7],UNRESOLVED EXCEPTION,"Common-valance motors, shared-panel capacity/one charge, mixed 65W adapters, rechargeable accessories, custom chains, magnets/shims, 396 rear fabric routes, F1085/F0255 group 2 and total-line pole charges are deployed with representative production save/reopen/customer-preview proof (805-0327–0331). Caroline F1090 three-style pricing, mounting depths, valance returns, banding and 14 reverse-pattern colors are deployed. Quotes F/G prove style/valance prices and persistence. All201September front colors and396rear colors pass backend routing; Taylor F0210 is confirmed discontinued September 1, 2026 by the Roman Guide revision table on page 2. Connected matching and finished-size/headrail-area corrections are deployed. All A–H totals were repriced and verified after full reload with customer previews. Native design-copy now preserves existing design IDs and snapshots; production save/reopen passed. Standalone fabric/pillow destinations are deployed in 1acd1e85; 805-0340 passed natural-unit save/full reload/reopen and blocked-customer-output proof; full dealer comparison and account costs remain."
roman,motor_accessory,smart_motorization:wireless_charging_wand,Wireless Charging Wand,,,,[7],UNRESOLVED EXCEPTION,"Common-valance motors, shared-panel capacity/one charge, mixed 65W adapters, rechargeable accessories, custom chains, magnets/shims, 396 rear fabric routes, F1085/F0255 group 2 and total-line pole charges are deployed with representative production save/reopen/customer-preview proof (805-0327–0331). Caroline F1090 three-style pricing, mounting depths, valance returns, banding and 14 reverse-pattern colors are deployed. Quotes F/G prove style/valance prices and persistence. All201September front colors and396rear colors pass backend routing; Taylor F0210 is confirmed discontinued September 1, 2026 by the Roman Guide revision table on page 2. Connected matching and finished-size/headrail-area corrections are deployed. All A–H totals were repriced and verified after full reload with customer previews. Native design-copy now preserves existing design IDs and snapshots; production save/reopen passed. Standalone fabric/pillow destinations are deployed in 1acd1e85; 805-0340 passed natural-unit save/full reload/reopen and blocked-customer-output proof; full dealer comparison and account costs remain."
roman,motor_accessory,smart_motorization:dc_connection_harness,DC Connection Harness,,11,,[7],UNRESOLVED EXCEPTION,"Common-valance motors, shared-panel capacity/one charge, mixed 65W adapters, rechargeable accessories, custom chains, magnets/shims, 396 rear fabric routes, F1085/F0255 group 2 and total-line pole charges are deployed with representative production save/reopen/customer-preview proof (805-0327–0331). Caroline F1090 three-style pricing, mounting depths, valance returns, banding and 14 reverse-pattern colors are deployed. Quotes F/G prove style/valance prices and persistence. All201September front colors and396rear colors pass backend routing; Taylor F0210 is confirmed discontinued September 1, 2026 by the Roman Guide revision table on page 2. Connected matching and finished-size/headrail-area corrections are deployed. All A–H totals were repriced and verified after full reload with customer previews. Native design-copy now preserves existing design IDs and snapshots; production save/reopen passed. Standalone fabric/pillow destinations are deployed in 1acd1e85; 805-0340 passed natural-unit save/full reload/reopen and blocked-customer-output proof; full dealer comparison and account costs remain."
roman,motor_accessory,smart_motorization:power_distribution_panel,Power Distribution Panel,,931,,[7],UNRESOLVED EXCEPTION,"Common-valance motors, shared-panel capacity/one charge, mixed 65W adapters, rechargeable accessories, custom chains, magnets/shims, 396 rear fabric routes, F1085/F0255 group 2 and total-line pole charges are deployed with representative production save/reopen/customer-preview proof (805-0327–0331). Caroline F1090 three-style pricing, mounting depths, valance returns, banding and 14 reverse-pattern colors are deployed. Quotes F/G prove style/valance prices and persistence. All201September front colors and396rear colors pass backend routing; Taylor F0210 is confirmed discontinued September 1, 2026 by the Roman Guide revision table on page 2. Connected matching and finished-size/headrail-area corrections are deployed. All A–H totals were repriced and verified after full reload with customer previews. Native design-copy now preserves existing design IDs and snapshots; production save/reopen passed. Standalone fabric/pillow destinations are deployed in 1acd1e85; 805-0340 passed natural-unit save/full reload/reopen and blocked-customer-output proof; full dealer comparison and account costs remain."
roman,motor_accessory,smart_motorization:hub,Hub,,321,,[7],UNRESOLVED EXCEPTION,"Common-valance motors, shared-panel capacity/one charge, mixed 65W adapters, rechargeable accessories, custom chains, magnets/shims, 396 rear fabric routes, F1085/F0255 group 2 and total-line pole charges are deployed with representative production save/reopen/customer-preview proof (805-0327–0331). Caroline F1090 three-style pricing, mounting depths, valance returns, banding and 14 reverse-pattern colors are deployed. Quotes F/G prove style/valance prices and persistence. All201September front colors and396rear colors pass backend routing; Taylor F0210 is confirmed discontinued September 1, 2026 by the Roman Guide revision table on page 2. Connected matching and finished-size/headrail-area corrections are deployed. All A–H totals were repriced and verified after full reload with customer previews. Native design-copy now preserves existing design IDs and snapshots; production save/reopen passed. Standalone fabric/pillow destinations are deployed in 1acd1e85; 805-0340 passed natural-unit save/full reload/reopen and blocked-customer-output proof; full dealer comparison and account costs remain."
roman,motor_accessory,smart_motorization:repeater,Repeater,,107,,[7],UNRESOLVED EXCEPTION,"Common-valance motors, shared-panel capacity/one charge, mixed 65W adapters, rechargeable accessories, custom chains, magnets/shims, 396 rear fabric routes, F1085/F0255 group 2 and total-line pole charges are deployed with representative production save/reopen/customer-preview proof (805-0327–0331). Caroline F1090 three-style pricing, mounting depths, valance returns, banding and 14 reverse-pattern colors are deployed. Quotes F/G prove style/valance prices and persistence. All201September front colors and396rear colors pass backend routing; Taylor F0210 is confirmed discontinued September 1, 2026 by the Roman Guide revision table on page 2. Connected matching and finished-size/headrail-area corrections are deployed. All A–H totals were repriced and verified after full reload with customer previews. Native design-copy now preserves existing design IDs and snapshots; production save/reopen passed. Standalone fabric/pillow destinations are deployed in 1acd1e85; 805-0340 passed natural-unit save/full reload/reopen and blocked-customer-output proof; full dealer comparison and account costs remain."
roman,motor_accessory,smart_motorization:smartdial_g2_remote,SmartDial G2 Remote,,268,,[7],UNRESOLVED EXCEPTION,"Common-valance motors, shared-panel capacity/one charge, mixed 65W adapters, rechargeable accessories, custom chains, magnets/shims, 396 rear fabric routes, F1085/F0255 group 2 and total-line pole charges are deployed with representative production save/reopen/customer-preview proof (805-0327–0331). Caroline F1090 three-style pricing, mounting depths, valance returns, banding and 14 reverse-pattern colors are deployed. Quotes F/G prove style/valance prices and persistence. All201September front colors and396rear colors pass backend routing; Taylor F0210 is confirmed discontinued September 1, 2026 by the Roman Guide revision table on page 2. Connected matching and finished-size/headrail-area corrections are deployed. All A–H totals were repriced and verified after full reload with customer previews. Native design-copy now preserves existing design IDs and snapshots; production save/reopen passed. Standalone fabric/pillow destinations are deployed in 1acd1e85; 805-0340 passed natural-unit save/full reload/reopen and blocked-customer-output proof; full dealer comparison and account costs remain."
roman,motor_accessory,smart_motorization:color_rings_for_smartdial_g2_remote,Color Rings for SmartDial G2 Remote,,43,,[7],UNRESOLVED EXCEPTION,"Common-valance motors, shared-panel capacity/one charge, mixed 65W adapters, rechargeable accessories, custom chains, magnets/shims, 396 rear fabric routes, F1085/F0255 group 2 and total-line pole charges are deployed with representative production save/reopen/customer-preview proof (805-0327–0331). Caroline F1090 three-style pricing, mounting depths, valance returns, banding and 14 reverse-pattern colors are deployed. Quotes F/G prove style/valance prices and persistence. All201September front colors and396rear colors pass backend routing; Taylor F0210 is confirmed discontinued September 1, 2026 by the Roman Guide revision table on page 2. Connected matching and finished-size/headrail-area corrections are deployed. All A–H totals were repriced and verified after full reload with customer previews. Native design-copy now preserves existing design IDs and snapshots; production save/reopen passed. Standalone fabric/pillow destinations are deployed in 1acd1e85; 805-0340 passed natural-unit save/full reload/reopen and blocked-customer-output proof; full dealer comparison and account costs remain."
roman,motor_accessory,smart_motorization:basic_remote_black,Basic Remote (black),,75,,[7],UNRESOLVED EXCEPTION,"Common-valance motors, shared-panel capacity/one charge, mixed 65W adapters, rechargeable accessories, custom chains, magnets/shims, 396 rear fabric routes, F1085/F0255 group 2 and total-line pole charges are deployed with representative production save/reopen/customer-preview proof (805-0327–0331). Caroline F1090 three-style pricing, mounting depths, valance returns, banding and 14 reverse-pattern colors are deployed. Quotes F/G prove style/valance prices and persistence. All201September front colors and396rear colors pass backend routing; Taylor F0210 is confirmed discontinued September 1, 2026 by the Roman Guide revision table on page 2. Connected matching and finished-size/headrail-area corrections are deployed. All A–H totals were repriced and verified after full reload with customer previews. Native design-copy now preserves existing design IDs and snapshots; production save/reopen passed. Standalone fabric/pillow destinations are deployed in 1acd1e85; 805-0340 passed natural-unit save/full reload/reopen and blocked-customer-output proof; full dealer comparison and account costs remain."
roman,motor_accessory,smart_motorization:extension_pole_for_charging_wand,Extension Pole for Charging Wand,,,,[7],UNRESOLVED EXCEPTION,"Common-valance motors, shared-panel capacity/one charge, mixed 65W adapters, rechargeable accessories, custom chains, magnets/shims, 396 rear fabric routes, F1085/F0255 group 2 and total-line pole charges are deployed with representative production save/reopen/customer-preview proof (805-0327–0331). Caroline F1090 three-style pricing, mounting depths, valance returns, banding and 14 reverse-pattern colors are deployed. Quotes F/G prove style/valance prices and persistence. All201September front colors and396rear colors pass backend routing; Taylor F0210 is confirmed discontinued September 1, 2026 by the Roman Guide revision table on page 2. Connected matching and finished-size/headrail-area corrections are deployed. All A–H totals were repriced and verified after full reload with customer previews. Native design-copy now preserves existing design IDs and snapshots; production save/reopen passed. Standalone fabric/pillow destinations are deployed in 1acd1e85; 805-0340 passed natural-unit save/full reload/reopen and blocked-customer-output proof; full dealer comparison and account costs remain."
roman,motor_accessory,smart_motorization:charging_extension_wand,Charging Extension Wand,,,,[7],UNRESOLVED EXCEPTION,"Common-valance motors, shared-panel capacity/one charge, mixed 65W adapters, rechargeable accessories, custom chains, magnets/shims, 396 rear fabric routes, F1085/F0255 group 2 and total-line pole charges are deployed with representative production save/reopen/customer-preview proof (805-0327–0331). Caroline F1090 three-style pricing, mounting depths, valance returns, banding and 14 reverse-pattern colors are deployed. Quotes F/G prove style/valance prices and persistence. All201September front colors and396rear colors pass backend routing; Taylor F0210 is confirmed discontinued September 1, 2026 by the Roman Guide revision table on page 2. Connected matching and finished-size/headrail-area corrections are deployed. All A–H totals were repriced and verified after full reload with customer previews. Native design-copy now preserves existing design IDs and snapshots; production save/reopen passed. Standalone fabric/pillow destinations are deployed in 1acd1e85; 805-0340 passed natural-unit save/full reload/reopen and blocked-customer-output proof; full dealer comparison and account costs remain."
roman,motor_accessory,smart_motorization:extension_cable,Extension Cable,,43,,[7],UNRESOLVED EXCEPTION,"Common-valance motors, shared-panel capacity/one charge, mixed 65W adapters, rechargeable accessories, custom chains, magnets/shims, 396 rear fabric routes, F1085/F0255 group 2 and total-line pole charges are deployed with representative production save/reopen/customer-preview proof (805-0327–0331). Caroline F1090 three-style pricing, mounting depths, valance returns, banding and 14 reverse-pattern colors are deployed. Quotes F/G prove style/valance prices and persistence. All201September front colors and396rear colors pass backend routing; Taylor F0210 is confirmed discontinued September 1, 2026 by the Roman Guide revision table on page 2. Connected matching and finished-size/headrail-area corrections are deployed. All A–H totals were repriced and verified after full reload with customer previews. Native design-copy now preserves existing design IDs and snapshots; production save/reopen passed. Standalone fabric/pillow destinations are deployed in 1acd1e85; 805-0340 passed natural-unit save/full reload/reopen and blocked-customer-output proof; full dealer comparison and account costs remain."
roman,motor_accessory,smart_motorization:charging_kit,Charging Kit,,43,,[7],UNRESOLVED EXCEPTION,"Common-valance motors, shared-panel capacity/one charge, mixed 65W adapters, rechargeable accessories, custom chains, magnets/shims, 396 rear fabric routes, F1085/F0255 group 2 and total-line pole charges are deployed with representative production save/reopen/customer-preview proof (805-0327–0331). Caroline F1090 three-style pricing, mounting depths, valance returns, banding and 14 reverse-pattern colors are deployed. Quotes F/G prove style/valance prices and persistence. All201September front colors and396rear colors pass backend routing; Taylor F0210 is confirmed discontinued September 1, 2026 by the Roman Guide revision table on page 2. Connected matching and finished-size/headrail-area corrections are deployed. All A–H totals were repriced and verified after full reload with customer previews. Native design-copy now preserves existing design IDs and snapshots; production save/reopen passed. Standalone fabric/pillow destinations are deployed in 1acd1e85; 805-0340 passed natural-unit save/full reload/reopen and blocked-customer-output proof; full dealer comparison and account costs remain."
roman,motor_accessory,smart_motorization:smartsense,SmartSense,,,,[7],UNRESOLVED EXCEPTION,"Common-valance motors, shared-panel capacity/one charge, mixed 65W adapters, rechargeable accessories, custom chains, magnets/shims, 396 rear fabric routes, F1085/F0255 group 2 and total-line pole charges are deployed with representative production save/reopen/customer-preview proof (805-0327–0331). Caroline F1090 three-style pricing, mounting depths, valance returns, banding and 14 reverse-pattern colors are deployed. Quotes F/G prove style/valance prices and persistence. All201September front colors and396rear colors pass backend routing; Taylor F0210 is confirmed discontinued September 1, 2026 by the Roman Guide revision table on page 2. Connected matching and finished-size/headrail-area corrections are deployed. All A–H totals were repriced and verified after full reload with customer previews. Native design-copy now preserves existing design IDs and snapshots; production save/reopen passed. Standalone fabric/pillow destinations are deployed in 1acd1e85; 805-0340 passed natural-unit save/full reload/reopen and blocked-customer-output proof; full dealer comparison and account costs remain."
smartdrape,surcharge,alternating_colors,Alternating colors,percent,10,unit,[24],UNRESOLVED EXCEPTION,Source gaps: motorized center-opening brackets over 94¼ through 94½ inches; motor pocket depths above 8⅞ and below 9 inches; exact 30-inch center-opening gap; blank factory aliases F2128–F2130; conflicting standalone replacement-vane pricing. Cross-family accessories and dealer reconciliation remain. Production motor and 190-inch track/mounting/pack persistence passed.
smartdrape,surcharge,room_darkening,Room Darkening,percent,20,unit,[24],UNRESOLVED EXCEPTION,Source gaps: motorized center-opening brackets over 94¼ through 94½ inches; motor pocket depths above 8⅞ and below 9 inches; exact 30-inch center-opening gap; blank factory aliases F2128–F2130; conflicting standalone replacement-vane pricing. Cross-family accessories and dealer reconciliation remain. Production motor and 190-inch track/mounting/pack persistence passed.
