url,location,exact_claim,action
https://www.805shutters.com/shutters/interior-shutters-camarillo/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/shutters/interior-shutters-camarillo/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/shutters/wood-shutters-camarillo/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/shutters/wood-shutters-camarillo/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/recent-projects/sliding-door-shutters-ventura-county/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/recent-projects/sliding-door-shutters-ventura-county/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/recent-projects/roller-shades-large-window-ventura-county/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/recent-projects/roller-shades-large-window-ventura-county/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/recent-projects/layered-window-shades-ventura-county/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/recent-projects/layered-window-shades-ventura-county/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/recent-projects/arched-plantation-shutters-ventura-county/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/recent-projects/arched-plantation-shutters-ventura-county/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/recent-projects/dark-wood-plantation-shutters-ventura-county/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/recent-projects/dark-wood-plantation-shutters-ventura-county/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/recent-projects/plantation-shutters-ventura-county-project/,page text,Service: custom measuring and plantation shutter installation Product type: white plantation shutters Rooms shown: dining room and living room windows Area: Ventura County Company: family-owned local window treatment installer with over 30 years of experience Why plantation shutters worked well here Plantation shutters are a strong choice for homeowners who want a permanent window treatment with a built-in look.,unchanged; year/experience unconfirmed
https://www.805shutters.com/recent-projects/plantation-shutters-ventura-county-project/,page text,"Local experience 805 Shutters is a family-owned local business with over 30 years of experience measuring and installing custom shutters, shades, blinds, commercial roller shades, and window coverings across Ventura County and nearby communities.",unchanged; year/experience unconfirmed
https://www.805shutters.com/recent-projects/plantation-shutters-ventura-county-project/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/recent-projects/plantation-shutters-ventura-county-project/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/best-window-treatments-ventura-county/,page text,"Experience The team brings more than 30 years of custom shutters, shades, blinds, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/best-window-treatments-ventura-county/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/best-window-treatments-ventura-county/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/plantation-shutters-vs-shades-ventura-county/,page text,"Experience The team brings more than 30 years of custom shutters, shades, blinds, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/plantation-shutters-vs-shades-ventura-county/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/plantation-shutters-vs-shades-ventura-county/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/custom-blinds-shades-shutters-camarillo/,page text,"Experience The team brings more than 30 years of custom shutters, shades, blinds, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/custom-blinds-shades-shutters-camarillo/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/custom-blinds-shades-shutters-camarillo/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/commercial-roller-shades-ventura-county/,page text,"Experience The team brings more than 30 years of custom shutters, shades, blinds, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/commercial-roller-shades-ventura-county/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/commercial-roller-shades-ventura-county/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/sliding-door-window-treatments-ventura-county/,page text,"Experience The team brings more than 30 years of custom shutters, shades, blinds, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/sliding-door-window-treatments-ventura-county/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/sliding-door-window-treatments-ventura-county/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/motorized-window-shades-ventura-county/,page text,"Experience The team brings more than 30 years of custom shutters, shades, blinds, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/motorized-window-shades-ventura-county/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/motorized-window-shades-ventura-county/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/coastal-window-treatments-ventura-county/,page text,"Experience The team brings more than 30 years of custom shutters, shades, blinds, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/coastal-window-treatments-ventura-county/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/coastal-window-treatments-ventura-county/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/window-treatment-installation-timeline-ventura-county/,page text,"Experience The team brings more than 30 years of custom shutters, shades, blinds, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/window-treatment-installation-timeline-ventura-county/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/window-treatment-installation-timeline-ventura-county/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/window-treatment-cost-guide-ventura-county/,page text,"Experience The team brings more than 30 years of custom shutters, shades, blinds, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/window-treatment-cost-guide-ventura-county/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/window-treatment-cost-guide-ventura-county/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/custom-drapery-curtains-ventura-county/,page text,"Experience The team brings more than 30 years of custom shutters, shades, blinds, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/custom-drapery-curtains-ventura-county/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/custom-drapery-curtains-ventura-county/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/shutters-near-me-ventura-county/,page text,"Moorpark, Thousand Oaks, and Newbury Park Camarillo and Santa Rosa Valley Simi Valley, Oak Park, and Westlake Village Oxnard, Ventura, Port Hueneme, Ojai, Santa Paula, and Fillmore Why Choose A Local Shutter Company 805 Shutters is family-owned and based in Ventura County, with more than 30 years of local experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/shutters-near-me-ventura-county/,page text,"Experience The team brings more than 30 years of custom shutters, shades, blinds, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/shutters-near-me-ventura-county/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/shutters-near-me-ventura-county/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/blinds-near-me-ventura-county/,page text,"Experience The team brings more than 30 years of custom shutters, shades, blinds, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/blinds-near-me-ventura-county/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/blinds-near-me-ventura-county/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/window-shades-near-me-ventura-county/,page text,"Experience The team brings more than 30 years of custom shutters, shades, blinds, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/window-shades-near-me-ventura-county/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/window-shades-near-me-ventura-county/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/window-treatment-company-near-me-ventura-county/,page text,"Plantation shutters for living areas and durability Roller, honeycomb, Roman, and motorized shades Wood, faux wood, aluminum, and vertical blinds Custom drapery and curtains, alone or layered Exterior shades and commercial roller shades Why Local Matters 805 Shutters is family-owned and based in Ventura County with more than 30 years of local experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/window-treatment-company-near-me-ventura-county/,page text,"Experience The team brings more than 30 years of custom shutters, shades, blinds, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/window-treatment-company-near-me-ventura-county/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/window-treatment-company-near-me-ventura-county/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/window-treatment-comparison-guide/,page text,"805 Shutters is a family-owned local company with more than 30 years of experience across  Ventura County, North Los Angeles County, and Santa Clarita .",unchanged; year/experience unconfirmed
https://www.805shutters.com/window-treatment-comparison-guide/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/window-treatment-comparison-guide/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/book-consultation/,page text,"Free Ventura County in-home consultation Custom measuring before ordering Shutters, shades, blinds, drapery, and exterior shade options Local 805 Shutters team with 30+ years of experience Before we arrive A better appointment starts with the right project details.",unchanged; year/experience unconfirmed
https://www.805shutters.com/book-consultation/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/book-consultation/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/official/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/official/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/privacy-policy/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/privacy-policy/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/thank-you/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/thank-you/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/llms.txt,line 10,Experience claim: more than 30 years serving local homes and businesses,unchanged; year/experience unconfirmed
https://www.805shutters.com/ai-search-feed.json,$.entity.experience,More than 30 years serving local homes and businesses,unchanged; year/experience unconfirmed
https://www.805shutters.com/ai-site-index.json,$.pages[0].intent,Family-owned since 1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/ai-site-index.json,$.pages[1].description,"Learn about 805 Shutters, a family-owned Ventura County window treatment company with over 30 years of local experience and 5-star Yelp reviews.",unchanged; year/experience unconfirmed
